headline_length_words,headline_length_chars,avg_word_length,num_uppercase_words,num_digits,num_exclamation_marks,num_question_marks,num_commas,num_colons,num_semicolons,contains_quote,contains_colon,contains_question,contains_number,starts_with_how,starts_with_why,starts_with_what,label,source,headline_clean
14,84,5.071428571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Bernie Sanders says Harris dropping far left policies 'in order to win the election'
14,91,5.571428571428571,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,FoxNews,"Cake and democracy are a 'sweet' combination, says bestselling author: 'Freedom is a treat'"
14,75,4.428571428571429,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,DOJ charges two brothers in Jan. 6 assault on a New York Times photographer
10,58,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Hostage rescue complicates U.S. push for a cease fire deal
15,104,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,The U.S. readies to evacuate Americans from Lebanon if fighting between Israel and Hezbollah intensifies
11,67,5.181818181818182,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,NBC,How one podcast producer improved her sitting posture for about $20
16,97,5.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"‘Every day we get closer’ to normalization with Israel, Saudi crown prince says in rare interview"
13,89,5.923076923076923,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,New report warns bloodthirsty Venezuelan gang's footprint will remain in US ‘for decades'
13,80,5.230769230769231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Putin tells Hungary's Orbán he is ready to discuss 'nuances' of Ukraine conflict
11,84,6.7272727272727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Biden administration lifts Trump era restrictions stalling Puerto Rico hurricane aid
10,65,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Federal judge sets Trump trial date in election interference case
14,81,4.857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"In Cuba, hundreds take to the streets in rare protests as economic crisis deepens"
10,68,5.9,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Project 2025 winding down policy work following criticism from Trump
8,56,6.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,This epidemic is America's modern civil rights challenge
14,85,5.142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Biden admin unveils latest crackdown on oil and gas industry at UN climate conference
15,86,4.8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,NBC,Why did Israel blow up Hezbollah pagers and walkie talkies and what might happen next?
9,52,4.888888888888889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Trump indicted on 7 charges in classified docs probe
15,74,4.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,NBC,Trump vows to 'free' Jan. 6 defendants as one of his first acts if elected
15,93,5.266666666666667,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,NBC,Hurricane Milton: Monster storm re intensifies to Category 5 as Florida braces for direct hit
12,78,5.583333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Texas human trafficking crash leaves two migrants dead, a dozen others injured"
14,98,6.071428571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Police arrest man after Korean American candidate's campaign signs appear spray painted with slurs
16,94,4.9375,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Trump refuses to acknowledge his 2020 loss and dodges debate question about his Jan. 6 actions
11,80,6.363636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,European countries develop new ways to tackle domestic violence during lockdowns
14,97,6.0,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,NBC,"Israeli military rescues 4 hostages; more than 200 Palestinians killed, Gaza health officials say"
14,68,3.9285714285714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Target Circle Week has begun we found all the best deals to shop now
15,95,5.4,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,FoxNews,"Tens of thousands of illegal immigrants with sexual assault, murder convictions in US: ICE data"
13,99,6.6923076923076925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Florida Gov. DeSantis says state will conduct investigation into second Trump assassination attempt
17,103,5.117647058823529,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Secretary of State Blinken says he spoke this week with Paul Whelan, former Marine imprisoned in Russia"
11,68,5.2727272727272725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"North Korean soldiers are training to fight for Russia, Ukraine says"
9,48,4.444444444444445,0,4,0,0,1,1,0,0,1,0,1,0,0,0,1,FoxNews,"Watch out: Biggest data breaches of 2024, so far"
11,65,5.0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,NBC,"The 12 best products for natural hair, according to hair stylists"
12,77,5.5,0,4,0,0,0,0,0,1,0,0,1,0,0,0,1,FoxNews,Cedar Point theme park unveils record breaking 'tilt' roller coaster for 2025
13,94,6.3076923076923075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Elderly Jewish man dies after confrontation with pro Palestinian protester at California rally
13,85,5.615384615384615,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,NBC,Legos? Wine? Makeup? Dog treats? These Advent calendars go above and beyond chocolate
13,75,4.846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Maple butter offers a sweet and secret taste of springtime in North America
12,86,6.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Iran spreading election propaganda and targeting U.S. state voter rolls, officials say"
14,78,4.642857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Target just announced the next Target Circle Week here’s what you need to know
10,68,5.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Federal judge blocks Alabama's voter purge program ahead of election
14,99,6.142857142857143,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,NBC,Jan. 6 hearing highlights: Cassidy Hutchinson gives explosive testimony about the Trump White House
8,48,5.125,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,NBC,Chuck Todd: Will Biden cost Harris the election?
10,68,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Egypt warned Israel of attack, House Foreign Affairs chairman claims"
13,90,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Public officials urge halt to the spread of rampant disinformation around Hurricane Helene
17,102,5.0588235294117645,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,CNN data expert says Harris' momentum has 'stalled' while Trump is more popular than in past elections
13,86,5.6923076923076925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Taylor Swift brushes off wardrobe malfunction on stage during Stockholm Eras Tour stop
9,58,5.555555555555555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,This year's Democratic playbook features a lot of football
14,86,5.214285714285714,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"Walz's handling of BLM riots, strict COVID rules under microscope after Harris VP pick"
17,109,5.470588235294118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Harris repeats debunked claim Trump wants to 'ban' abortion during first campaign rally since Biden quit race
12,91,6.666666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Lori Loughlin, Mossimo Giannulli officially plead guilty in college admissions scandal case"
10,66,5.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,The media's sudden rejection of Kamala Harris' 'border czar' label
10,73,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Pyongyang media dismisses speculation of Hamas using North Korean weapons
15,102,5.866666666666666,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Pennsylvanians offer mixed answers on where Harris stands on key issues: 'Better than the alternative'
16,92,4.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Take the guesswork out of what to make for dinner with these prepared meal delivery services
9,53,5.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,NBC,The reality of Trump and Stefanik's Jan. 6 'hostages'
10,67,5.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"German police raid homes connected to Hamas, pro Palestinian groups"
10,81,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Border crisis overwhelming officials, communities as migrant numbers keep surging"
9,49,4.555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,The best gifts for home chefs this holiday season
17,110,5.529411764705882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Special Counsel Jack Smith hits back at judge for 'fundamentally flawed legal premise' in Trump documents case
17,106,5.294117647058823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Herschel Walker says Obama 'forgot our fight for right to vote' after scolding Black voters against Harris
16,109,5.875,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Harris dodges question on lowering prices by describing 'middle class' roots: Neighbors 'proud of their lawn'
13,78,5.076923076923077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Former Clinton aide Paul Begala warns 'walls are closing in' on Biden campaign
15,104,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,GOP senator demands answers from Biden admin on 'confusing' regulation that could crush farming families
17,103,5.117647058823529,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Casey tied to Chinese firm he claimed McCormick led company invested in to 'profit' off fentanyl crisis
18,110,5.166666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Paul Rudd and Aaron Rodgers go viral at Taylor Swift concert, Camila Cabello and Shawn Mendes rekindle romance"
14,80,4.785714285714286,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,NBC,"25 items we tried and loved in September from Stanley, Dyson, Touchland and more"
18,104,4.833333333333333,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,FoxNews,Chocolate ice cream vs. vanilla ice cream: Which dessert is 'better' for you? Here's the cold hard truth
17,95,4.647058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Israel again orders residents to evacuate areas of Gaza City it once said were cleared of Hamas
12,80,5.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Donald Trump's call to mandate free IVF coverage baffles Republicans in Congress
12,77,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,LGBT advocate claims in House hearing ‘detransitioning’ is not ‘a real thing’
13,86,5.6923076923076925,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NBC,"On Hurricane Maria's third anniversary, Puerto Rico sees more pain and little progress"
12,80,5.75,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NBC,Hamas issues defiant message after Sinwar's death; Israel says war will continue
10,59,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Harris bashes Trump for calling himself 'the father of IVF'
16,108,5.8125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Nevada women's volleyball captain slams trans athletes in her sport as team decides against players’ refusal
16,94,4.9375,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,FoxNews,"NYT, MSNBC's Mara Gay: 'Disturbing' to see 'dozens of American flags' on trucks in Long Island"
10,69,6.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,FoxNews,$1 rum cocktail at Applebee's highlights Halloween themed drink deals
7,33,3.857142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NBC,How to order the new Apple AirTag
7,37,4.428571428571429,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,Poll: Harris tops Trump by two points
8,50,5.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Indoor planters from The Sill, Bloomscape and more"
14,84,5.071428571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Trump reveals which election issue is a 'bigger deal' than inflation and the economy
16,98,5.1875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,A top Senate Republican crisscrosses campaign trail in 'make or break moment' to win back majority
11,82,6.545454545454546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Kamala Harris courts disillusioned Arab Americans over Jewish groups, records show"
9,66,6.444444444444445,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,FoxNews,"Trump leads Biden among Hispanics, registered voters overall: poll"
11,70,5.454545454545454,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,NBC,Trump's election fight includes over 50 lawsuits. It's not going well.
11,73,5.7272727272727275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"At Supreme Court, Trump lawyer backs away from absolute immunity argument"
16,98,5.1875,0,4,0,0,0,1,1,0,1,0,1,0,0,0,0,NBC,Election 2024: Harris and Walz kick off bus tour in Georgia; Vance hits Pennsylvania and Wisconsin
20,108,4.45,0,3,0,1,0,1,0,1,1,1,1,0,0,0,1,FoxNews,Harris mocked for taking less than 2 minutes of questions after 18 days: 'This is the best Kamala could do?'
13,81,5.3076923076923075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Florida Senate passes GOP bill that would create police force for election crimes
11,71,5.545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Doug Emhoff acknowledges reports of an affair during his first marriage
16,88,4.5625,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,FoxNews,Lions' nifty flea flicker leads to 52 yard touchdown pass from Jared Goff to Sam LaPorta
11,56,4.181818181818182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NBC,How to find the best shampoo to help repair damaged hair
10,62,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Republicans block Dem backed IVF bill revived by Chuck Schumer
11,60,4.545454545454546,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Puerto Rico hit by a 5.0 quake amid ongoing seismic activity
13,83,5.461538461538462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Girls killed in Delphi murders were sacrificed in pagan cult ritual, defense claims"
13,89,5.923076923076923,0,4,0,0,0,1,1,1,1,0,1,0,0,0,0,NBC,Election 2024: Harris speaks in Phoenix after Obama's Pittsburgh rally; Biden slams Trump
16,96,5.0625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Facing criticism for being too walled off, Harris slowly opens the door to more media interviews"
12,70,4.916666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Matt Gaetz's primary is the last stop on Kevin McCarthy's revenge tour
8,46,4.875,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,FoxNews,Foo Fighters drummer Taylor Hawkins dead at 50
18,110,5.166666666666667,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Sydney Sweeney 'so glad' mother stopped her from getting breast reduction as a teen: 'They're my best friends'
15,80,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Elon Musk uses X to push his own story about the platform’s suspension in Brazil
11,66,5.090909090909091,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,NBC,"Who is Tanya Chutkan, the judge assigned to Trump’s election case?"
14,97,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Harris claims Trump abortion platform makes ‘no exception,’ moments after Trump says the opposite"
13,88,5.846153846153846,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NBC,"Nikki Haley ends presidential campaign with 'no regrets,' ceding GOP nomination to Trump"
13,88,5.846153846153846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,America's veterans and heroes get support through bold Mt. Kilimanjaro climb for charity
11,69,5.363636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Florida beach living is the carefree answer for one caregiving couple
8,58,6.375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Iran's hard liners tighten grip with 'engineered' election
8,50,5.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Supreme Court kills Biden student loan relief plan
19,100,4.315789473684211,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,NBC,What is Hezbollah? A look at the Iran backed militant group on the sidelines of the Israel Hamas war
12,74,5.25,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NBC,Are Russia and North Korea planning an 'October surprise' that aids Trump?
12,76,5.416666666666667,1,4,0,0,0,1,0,0,1,0,1,0,0,0,1,FoxNews,Power Rankings: The frontrunner and contenders in the 2024 GOP primary field
13,90,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"TikTok’s content on some political subjects aligns with the Chinese government, study says"
12,74,5.25,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,NBC,"JD Vance makes a Midwest heavy, generational pitch: From the Politics Desk"
15,98,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Charlie Kirk once pushed a 'secular worldview.' Now he's fighting to make America Christian again.
12,73,5.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Religious violence reaches India’s capital as a Hindu mob swarms a church
11,68,5.2727272727272725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Israel pounds Gaza with heavy strikes as conflict enters second week
18,96,4.388888888888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Eddie Van Halen's son Wolfgang hits back at David Lee Roth after singer trashes him in wild rant
13,84,5.538461538461538,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"IDF says key Hamas operative killed in Gaza, following crippling strike on Hezbollah"
12,98,7.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Meta claims another 'error' after conservative college's second complaint about Facebook treatment
12,86,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Female athlete injured by transgender player slams Dem lawmakers who dismissed dangers
12,80,5.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Cuba's protests rocked the entire island. Here's why people flooded the streets.
17,99,4.882352941176471,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NBC,"In major setback for Trump, appeals court ends special master's review of seized Mar a Lago records"
12,76,5.416666666666667,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,NBC,Liam Payne’s cause of death confirmed in autopsy report: What is polytrauma?
9,60,5.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,DeSantis signs bill creating election police unit in Florida
13,79,5.153846153846154,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NBC,'Where do we go?' Palestinians flee parts of Rafah after Israeli military order
14,84,5.071428571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,All lip balms aren't created equally. Here's what to know when treating chapped lips
9,44,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,FoxNews,How to score cheap stuff (to keep or resell)
9,56,5.333333333333333,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,FoxNews,"Early voting begins in California, Texas, 5 other states"
14,77,4.571428571428571,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,DOJ claims it can't release Biden Hur interview due to threat of AI deepfakes
13,85,5.615384615384615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,'All Eyes on Rafah' image shared by millions on Instagram following Israeli airstrike
8,42,4.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Gifts for father figures who love to grill
12,66,4.583333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"The best Roomba robot vacuums for pet owners, large homes and more"
12,80,5.75,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,NBC,"House votes to condemn Biden, Harris and others over 2021 Afghanistan withdrawal"
10,63,5.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Full list of Trump's last minute pardons and commuted sentences
14,80,4.785714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Opinion Bolton's book is depressing on so many levels here's what hurts the most
13,79,5.153846153846154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Trump gets big post debate boost in new polls after Biden's botched performance
13,73,4.6923076923076925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Eagles' Nick Sirianni has heated spat with fans after close win vs Browns
12,105,7.833333333333333,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,FoxNews,"Newsom's progressive activism, debate skills among vulnerabilities in potential national campaign: expert"
10,67,5.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Supreme Court allows continued regulation of so called 'ghost guns'
16,97,5.125,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,FoxNews,"'That is a fraud': Gov. DeSantis calls out Lia Thomas, biological men competing in women's sports"
19,110,4.842105263157895,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Kamala Harris ridiculed for post on Roe anniversary as she recounts rage, need to ‘let it all out’ emotionally"
15,73,3.933333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NBC,How a tight circle of aides is trying to keep Trump out of (more) trouble
14,97,6.0,1,4,0,0,1,1,0,0,1,0,1,0,0,0,1,FoxNews,"Beyoncé gave SCOTUS Justice Ketanji Brown Jackson concert tickets valued at nearly $4,000: report"
17,107,5.352941176470588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"'Gargantuan' butcher block wavy flag is a quarter ton testament to power of patriotism, land of opportunity"
12,80,5.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Elected official from Connecticut admits he entered Capitol during Jan. 6 attack
19,105,4.578947368421052,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Dems mocked as ‘low T soy boys’ after CNN anchor says DNC appeals to opposite of 'testosterone laden men'
16,83,4.25,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Eric Trump condemns NY 'set up': My father built NYC skyline and this is his thanks
15,95,5.4,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,FoxNews,Georgia school shooting suspect on FBI radar since 2023 as possible threat after online remarks
12,73,5.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Discovery of Civil War map sheds new light on Antietam’s bloody aftermath
11,70,5.454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Hamas says hostage guards in Gaza are operating under new instructions
10,71,6.2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,LAURA INGRAHAM: This strategy could cost Democrats 'dearly' in November
